recording_id,user_pseudo_id,started_at,duration_s,page_views,clicks,dead_clicks,rage_clicks,screen_width,screen_height,country,user_agent
c303d21a49b7,5106734240.6065914957,2026-03-04T01:02:00Z,802,3,45,0,0,412,844,PL,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
0ab89d607b9a,2187099589.560204150,2026-06-18T06:18:00Z,220,10,9,0,0,1536,864,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
3eb7213c0143,8749929586.1592516944,2026-02-25T09:40:00Z,717,8,37,0,0,1728,864,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
18b39e70104c,8500270691.3632298547,2026-03-26T06:19:00Z,609,8,16,6,0,1536,1117,IE,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
9089c3f28b5f,283259178.2325482166,2026-04-03T06:32:00Z,604,10,11,0,0,1366,900,GB,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
5319f16e5339,7276842819.3915549883,2026-07-15T02:54:00Z,267,7,22,0,0,1728,1080,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
0ee7c08d9f86,8256035291.1202864282,2026-07-12T07:36:00Z,388,7,16,0,0,412,915,GB,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
3e85fec00b40,1525703819.8197491004,2026-07-24T14:33:00Z,1397,5,12,0,0,1536,900,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
db63fedc0c12,6590432940.8023303341,2026-05-01T12:51:00Z,149,6,34,0,0,1536,1117,PL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
86ec436ad89a,5031444811.7455603444,2026-04-11T23:52:00Z,823,11,57,0,0,1920,1117,IN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
d60d0b2fedac,3992640974.2982191433,2026-06-12T04:49:00Z,457,11,17,0,0,1920,1080,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
54c1b2879aad,2012659022.3768833524,2026-07-17T11:07:00Z,1,1,0,0,0,800,768,DE,Go-http-client/2.0
c21c1aa51885,5167238363.6500358976,2026-03-22T23:31:00Z,760,9,55,0,0,412,915,BR,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
013ff78c7d42,5005602898.5939761146,2026-05-21T08:30:00Z,1020,6,68,0,0,1536,768,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
940b8cba09c3,2816598101.9620352349,2026-03-15T02:26:00Z,577,10,50,6,0,1728,1117,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
dc36e0df71f1,3717149500.8609428763,2026-06-16T17:04:00Z,738,8,6,0,0,412,915,IN,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
aced1f645d81,4982525196.4175567788,2026-03-25T03:55:00Z,425,10,24,0,0,1440,864,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
8ce1a7f45e00,599937242.4437759896,2026-06-08T23:25:00Z,1,1,0,0,0,800,768,IE,Go-http-client/2.0
897751efc84c,5797439562.4065187419,2026-03-07T23:13:00Z,534,8,19,0,0,412,932,PL,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
9b56c8200713,3577723455.5479553269,2026-07-23T17:47:00Z,706,6,11,0,0,1366,768,ES,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
e4a6a961f83c,1781651539.444348286,2026-03-16T11:02:00Z,815,7,49,0,0,1440,768,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
c2f7dacc5b56,4826593893.1753685699,2026-05-16T01:43:00Z,608,4,18,0,0,1366,900,AU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
8c1ea7084240,959975514.8195217023,2026-06-09T01:49:00Z,99,9,16,0,0,1440,864,IN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
31a727b5127c,7097093877.2986854458,2026-06-22T09:16:00Z,460,12,4,0,0,1366,768,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
4ad204697716,5812520107.1640579479,2026-06-22T16:04:00Z,232,7,40,0,0,1440,900,IN,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
cd68fe619d6b,5036441039.1296952666,2026-07-20T09:24:00Z,639,7,14,0,0,1440,864,IE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
ca8235286f3e,179146392.1825407333,2026-07-16T01:32:00Z,470,10,29,0,0,1536,864,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
1c2afb4e11d3,1201660999.9545835672,2026-05-02T17:20:00Z,463,12,60,0,0,390,915,IE,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
7a7194b2cfe9,6642822232.2846333060,2026-06-28T11:14:00Z,677,3,13,0,0,1536,864,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
c6b36cb27be5,8752736391.6352438642,2026-06-15T15:35:00Z,178,12,33,0,0,1440,768,BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
1df6b75ab0e9,8631110632.356749371,2026-05-27T00:56:00Z,2,1,0,0,0,1280,600,SG,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/127.0.6533.88 Safari/537.36"
c6db1f2dd85f,3950031722.2399884151,2026-02-11T17:38:00Z,891,2,29,0,0,412,932,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
9ae603f640ed,8388181917.2724081071,2026-04-20T02:41:00Z,445,11,33,0,0,1728,1080,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
b5120eef0c46,1031233600.1735562711,2026-06-13T04:44:00Z,3,1,0,0,0,1280,768,SG,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/127.0.6533.88 Safari/537.36"
34db2988a1ac,4491726028.9287448249,2026-07-15T07:39:00Z,271,12,22,0,0,1440,900,CA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
98b432e2e3d7,3804165248.3426766525,2026-03-15T13:37:00Z,1590,13,21,0,0,1440,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
7081499bb4d9,2164541937.9901794225,2026-04-03T22:11:00Z,287,8,58,0,0,412,932,DE,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
9ef95bc397d9,8365595644.5123797793,2026-07-11T06:26:00Z,570,2,39,0,0,1366,864,AU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
cf93756c5195,6090987642.5450186194,2026-04-15T15:09:00Z,496,8,54,0,0,1366,900,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
97c97e834d2f,1791481018.34282722,2026-04-12T15:40:00Z,419,4,41,0,0,1728,1117,AU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
bf32dd3e8972,2658527011.2836028915,2026-05-01T08:19:00Z,51,11,32,0,0,834,1112,GB,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
43d9056a96ef,976797543.1781624321,2026-02-18T14:11:00Z,319,9,58,0,0,1440,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
e8e5ae153d43,1100212356.6165978352,2026-05-11T04:40:00Z,246,3,23,0,0,1440,1080,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
5bea9cc15138,2750974656.4976412101,2026-07-11T01:12:00Z,354,5,37,0,0,412,932,BR,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
58d39984a475,1318290237.8031870793,2026-06-25T06:31:00Z,3,1,0,0,0,1280,768,DE,Go-http-client/2.0
96ce825c70e5,7650637984.3643932728,2026-04-28T22:00:00Z,162,3,28,0,0,1728,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
973d5d5359d8,2681072716.3231497265,2026-02-03T03:46:00Z,255,9,49,0,0,1920,768,SG,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
fd64f4ae5310,8490802038.1500109697,2026-03-19T11:16:00Z,521,4,38,0,0,1440,1117,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
e8eefa977a8e,296134779.7372355993,2026-07-05T02:33:00Z,134,4,32,0,0,1536,900,DE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
696c5e91854c,8395367707.47423616,2026-04-30T18:31:00Z,842,9,60,0,0,1920,900,BR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
d81f0888009f,9700097497.477599378,2026-06-25T02:26:00Z,401,10,7,0,0,1440,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
445781eeaa3e,9281425417.9493995674,2026-04-11T00:09:00Z,2,1,0,0,0,1024,768,US,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/127.0.6533.88 Safari/537.36"
da76974a2c4f,5962007976.8131081641,2026-03-22T12:34:00Z,229,6,36,0,0,1728,768,SE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
185408d9ea0b,2945893703.7241784751,2026-04-02T01:53:00Z,894,3,32,0,0,430,812,CA,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
d25782c5ff0e,9773020448.250205707,2026-03-05T05:01:00Z,781,12,31,0,0,1440,900,CA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
81501695c6bf,8142648643.4232224335,2026-05-31T04:23:00Z,441,7,53,0,0,1536,1080,PL,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
2eca27f86831,966797732.2729530056,2026-06-06T23:26:00Z,276,11,29,0,0,1728,1117,DE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
ef1f0c6f7175,4035000139.7634544479,2026-04-25T06:23:00Z,27,3,3,0,0,1728,1117,SG,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a4878f6f2913,8258459791.6399725984,2026-06-05T03:09:00Z,18,1,2,0,0,1366,1080,SE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a5f19fb962f5,9379422680.1675804511,2026-03-16T17:40:00Z,201,2,46,0,0,1366,864,SG,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
d41fac1c9126,8336210898.6351341310,2026-06-30T14:50:00Z,291,10,14,4,0,390,812,FR,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
774aed97a168,2568291135.337285741,2026-06-26T19:57:00Z,572,4,28,0,0,1366,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
e1af84ce8a7c,1387944268.1317621038,2026-05-14T11:51:00Z,246,10,33,0,0,1440,900,ES,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
7d9437c1031c,294195026.1505901720,2026-04-22T03:42:00Z,347,10,58,0,0,1366,864,AU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
524ef12a6519,6004922352.1983626676,2026-04-17T08:11:00Z,642,8,49,0,0,1536,900,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
391d7d06b21c,1011317266.4005274472,2026-05-31T06:48:00Z,97,10,11,0,0,1728,864,GB,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
f8b6236c3d31,4482772171.7829450425,2026-03-30T19:22:00Z,364,5,51,0,0,834,1112,IN,"Mozilla/5.0 (iPad; CPU OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
45d41ff1bfb4,3819031306.6203270794,2026-06-27T13:32:00Z,115,6,59,0,0,1728,864,CA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
31e0aebce947,7893979174.9607648602,2026-03-15T18:55:00Z,270,10,36,0,0,1728,1117,ES,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
1629c5fc19c7,2619832657.6480595518,2026-06-12T14:53:00Z,396,9,49,0,0,1920,1080,CA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
7bbcdbea1803,9918646867.4590415514,2026-05-20T10:39:00Z,168,10,52,0,0,1536,1117,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
8db4f81a4601,6648494323.5364234526,2026-07-31T21:24:00Z,505,3,36,0,0,1366,864,CA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
76b04c634fe2,1064153300.9154218333,2026-04-12T00:40:00Z,718,2,32,0,0,1366,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
1473f6fea7ce,100277632.8702024290,2026-04-08T05:44:00Z,1278,8,75,0,0,1536,768,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
fc7fb5e14998,6809117290.7513790202,2026-07-19T03:30:00Z,479,7,36,6,0,430,915,DE,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
43de0aa5e577,6488191710.2781712881,2026-04-13T20:28:00Z,460,9,33,0,0,1366,1117,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
3b7288cb7046,3369598456.3425242286,2026-06-24T11:20:00Z,159,9,48,0,0,1920,1080,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
5ed94f5e5f43,2411729625.4918204002,2026-02-09T18:14:00Z,681,10,26,0,0,1728,1117,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
cbc21dbebea4,563685955.8616153383,2026-04-19T03:59:00Z,1744,5,53,0,0,1728,1117,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
5de8215c1247,5633582859.8132088724,2026-07-22T14:32:00Z,850,5,46,0,0,390,932,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
1721015ba856,7491565995.246670208,2026-06-16T07:29:00Z,177,6,23,2,0,430,915,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
817810b086d0,4904251558.643705672,2026-02-14T07:15:00Z,761,11,20,0,0,1440,900,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
cb7eab1ada99,1924860430.9028361258,2026-04-30T14:46:00Z,453,6,44,0,0,1366,864,PL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
2f5abb226373,878913986.9696836294,2026-05-05T00:43:00Z,679,18,29,0,0,1536,768,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
eea340e2b41c,8276104853.150344439,2026-07-12T20:10:00Z,402,8,12,0,0,1728,864,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
c8a2cafbe1c7,4813692274.1801310712,2026-07-11T08:19:00Z,45,12,36,0,0,1920,768,FR,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
a31adf6779c8,7346633682.6077038261,2026-04-03T18:14:00Z,150,10,24,0,0,1440,864,NL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
2cd32aaada52,4602152695.4429724525,2026-07-24T06:56:00Z,4,1,0,0,0,1024,600,SG,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/126.0.6478.126 Safari/537.36"
7c335308badc,6425648397.212886784,2026-02-26T20:44:00Z,104,12,39,3,0,390,915,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
87aeed521f6b,7713512530.751147524,2026-06-11T04:25:00Z,223,3,55,0,0,1728,900,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
12973018b5b1,8329098119.1629837360,2026-04-01T22:34:00Z,791,12,38,0,0,1440,1117,BR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
2b3d0bc2ff42,7588385287.5323710539,2026-04-11T06:17:00Z,350,8,34,0,0,1920,1117,FR,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
36c38aa19eea,1299226016.4549007417,2026-03-20T14:16:00Z,738,4,22,0,0,1920,1117,NL,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
f47f7a335780,493242050.7805057062,2026-07-15T07:17:00Z,502,11,19,0,0,1728,900,SE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
436ba6b78a9c,8809378736.5728778393,2026-06-19T16:04:00Z,2,1,0,0,0,1024,600,DE,Go-http-client/2.0
ccf332cf7a46,4609858209.2865094914,2026-07-12T04:17:00Z,590,12,18,0,0,1728,864,DE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
857f223ef4a5,6969196921.2073882081,2026-06-04T08:10:00Z,483,9,24,0,0,1440,768,IE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
88d5dbfef3bf,679683129.406068224,2026-04-19T20:26:00Z,403,10,49,5,1,375,915,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
b3a32acb8401,1384964790.903915258,2026-07-01T15:40:00Z,595,5,24,0,0,412,812,US,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"
8710ec71e3f7,9580855873.2353361461,2026-06-09T10:48:00Z,267,5,8,6,0,375,812,FR,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/492.0.0.44.107]"
606f22092f2d,6227268516.4230544349,2026-07-04T04:28:00Z,724,9,52,0,0,390,932,GB,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36"
64ce1cb10294,850430772.9363457791,2026-06-20T09:03:00Z,211,4,35,5,1,1440,1117,US,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
54a2fcc41a48,5298308958.3420256102,2026-05-26T14:47:00Z,615,12,14,0,0,1440,1080,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
122f3fa140bf,4543605024.4013864623,2026-06-07T14:08:00Z,744,18,43,0,0,1536,900,US,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
674258978f1d,1350617093.4168383088,2026-05-10T03:26:00Z,528,2,52,0,0,1920,1080,SG,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Safari/605.1.15"
fe0c16c7ba12,6724337915.4250900679,2026-04-13T22:09:00Z,375,7,30,0,0,1920,768,ES,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
274a4565df46,7004486556.6469376672,2026-06-08T00:42:00Z,1031,6,61,0,0,1366,864,NL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
5c7118d9f24e,4266604545.5893770883,2026-05-13T13:41:00Z,728,4,13,0,0,1920,1080,ES,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0"
64a0ebae5217,357357698.1384618544,2026-03-18T02:12:00Z,395,11,12,0,0,1536,1080,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0
